Date/Time,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h),Dir of Max Gust (10s deg),Station Name,Station ID
1981-07-03,12.3,6.3,9.3,0.0,0.0,0.0,0.0,41,26.0,St. Lawrence,6723
1981-07-04,17.4,10.5,14.0,0.0,0.0,0.0,0.0,44,26.0,St. Lawrence,6723
1981-07-05,14.6,8.7,11.7,2.5,0.0,2.5,0.0,37,9.0,St. Lawrence,6723
1981-07-06,14.2,8.3,11.3,35.0,0.0,35.0,0.0,33,9.0,St. Lawrence,6723
1981-07-07,13.8,10.3,12.1,5.4,0.0,5.4,0.0,37,26.0,St. Lawrence,6723
1981-07-08,14.8,8.9,11.9,17.4,0.0,17.4,0.0,41,26.0,St. Lawrence,6723
1981-07-09,17.8,9.0,13.4,2.0,0.0,2.0,0.0,67,34.0,St. Lawrence,6723
1981-07-10,11.6,8.8,10.2,0.9,0.0,0.9,0.0,<31,,St. Lawrence,6723
1981-07-11,14.7,8.7,11.7,10.4,0.0,10.4,0.0,33,7.0,St. Lawrence,6723
1981-07-12,11.4,10.1,10.8,0.4,0.0,0.4,0.0,33,8.0,St. Lawrence,6723
1981-07-13,14.5,10.4,12.5,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-07-14,14.0,11.2,12.6,27.0,0.0,27.0,0.0,56,13.0,St. Lawrence,6723
1981-07-15,14.8,12.3,13.6,20.8,0.0,20.8,0.0,52,14.0,St. Lawrence,6723
1981-07-16,13.8,10.4,12.1,0.0,0.0,0.0,0.0,48,21.0,St. Lawrence,6723
1981-07-17,16.6,9.0,12.8,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-07-18,17.9,7.4,12.7,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-07-19,14.5,9.5,12.0,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-07-20,17.8,8.4,13.1,1.8,0.0,1.8,0.0,<31,,St. Lawrence,6723
1981-07-21,18.3,8.0,13.2,0.0,0.0,0.0,0.0,31,25.0,St. Lawrence,6723
1981-07-22,14.8,11.5,13.2,8.6,0.0,8.6,0.0,31,26.0,St. Lawrence,6723
1981-07-23,18.5,9.4,14.0,0.0,0.0,0.0,0.0,37,26.0,St. Lawrence,6723
1981-07-24,21.7,7.8,14.8,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-07-25,19.3,7.1,13.2,0.0,0.0,0.0,0.0,37,26.0,St. Lawrence,6723
1981-07-26,17.7,10.9,14.3,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-07-27,17.5,12.2,14.9,0.0,0.0,0.0,0.0,33,15.0,St. Lawrence,6723
1981-07-28,20.0,10.7,15.4,31.8,0.0,31.8,0.0,46,29.0,St. Lawrence,6723
1981-07-29,15.9,10.8,13.4,0.0,0.0,0.0,0.0,41,25.0,St. Lawrence,6723
1981-07-30,15.3,10.5,12.9,0.8,0.0,0.8,0.0,<31,,St. Lawrence,6723
1981-07-31,19.0,11.3,15.2,0.0,0.0,0.0,0.0,44,33.0,St. Lawrence,6723
1981-08-01,16.6,12.1,14.4,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-08-02,18.0,12.0,15.0,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-08-03,19.0,13.3,16.2,0.0,0.0,0.0,0.0,46,25.0,St. Lawrence,6723
1981-08-04,16.8,13.8,15.3,40.2,0.0,40.2,0.0,31,9.0,St. Lawrence,6723
1981-08-05,19.2,14.6,16.9,1.0,0.0,1.0,0.0,41,7.0,St. Lawrence,6723
1981-08-06,16.0,11.5,13.8,0.0,0.0,0.0,0.0,70,7.0,St. Lawrence,6723
1981-08-07,15.7,11.7,13.7,15.3,0.0,15.3,0.0,46,6.0,St. Lawrence,6723
1981-08-08,18.3,13.9,16.1,4.2,0.0,4.2,0.0,37,26.0,St. Lawrence,6723
1981-08-09,15.4,12.8,14.1,0.0,0.0,0.0,0.0,44,27.0,St. Lawrence,6723
1981-08-10,14.9,11.2,13.1,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-08-11,17.0,11.0,14.0,0.0,0.0,0.0,0.0,31,22.0,St. Lawrence,6723
1981-08-12,17.5,14.6,16.1,0.0,0.0,0.0,0.0,44,21.0,St. Lawrence,6723
1981-08-13,17.0,14.7,15.9,13.8,0.0,13.8,0.0,65,22.0,St. Lawrence,6723
1981-08-14,18.2,12.0,15.1,0.4,0.0,0.4,0.0,46,26.0,St. Lawrence,6723
1981-08-15,17.2,10.8,14.0,0.0,0.0,0.0,0.0,41,24.0,St. Lawrence,6723
1981-08-16,18.6,12.4,15.5,0.0,0.0,0.0,0.0,31,15.0,St. Lawrence,6723
1981-08-17,18.0,15.0,16.5,15.4,0.0,15.4,0.0,46,16.0,St. Lawrence,6723
1981-08-18,17.0,13.0,15.0,7.2,0.0,7.2,0.0,37,27.0,St. Lawrence,6723
1981-08-19,17.0,9.1,13.1,3.4,0.0,3.4,0.0,48,2.0,St. Lawrence,6723
1981-08-20,17.8,9.4,13.6,0.0,0.0,0.0,0.0,37,34.0,St. Lawrence,6723
1981-08-21,17.7,8.8,13.3,0.0,0.0,0.0,0.0,37,25.0,St. Lawrence,6723
1981-08-22,21.1,10.5,15.8,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-08-23,18.0,10.2,14.1,0.0,0.0,0.0,0.0,31,25.0,St. Lawrence,6723
1981-08-24,17.0,10.1,13.6,0.5,0.0,0.5,0.0,43,3.0,St. Lawrence,6723
1981-08-25,14.5,6.0,10.3,0.0,0.0,0.0,0.0,56,1.0,St. Lawrence,6723
1981-08-26,17.4,5.2,11.3,0.0,0.0,0.0,0.0,44,25.0,St. Lawrence,6723
1981-08-27,17.4,13.1,15.3,0.0,0.0,0.0,0.0,41,25.0,St. Lawrence,6723
1981-08-28,18.4,8.0,13.2,0.4,0.0,0.4,0.0,41,32.0,St. Lawrence,6723
1981-08-29,16.5,10.3,13.4,0.0,0.0,0.0,0.0,65,27.0,St. Lawrence,6723
1981-08-30,17.1,9.7,13.4,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-08-31,20.0,10.5,15.3,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-09-01,22.2,11.5,16.9,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-09-02,16.0,13.2,14.6,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-09-03,16.4,12.7,14.6,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-09-04,16.7,9.0,12.9,0.0,0.0,0.0,0.0,37,10.0,St. Lawrence,6723
1981-09-05,18.7,14.0,16.4,0.0,0.0,0.0,0.0,44,8.0,St. Lawrence,6723
1981-09-06,17.6,13.9,15.8,0.8,0.0,0.8,0.0,74,6.0,St. Lawrence,6723
1981-09-07,17.0,14.0,15.5,2.8,0.0,2.8,0.0,83,5.0,St. Lawrence,6723
1981-09-08,18.5,12.4,15.5,0.0,0.0,0.0,0.0,63,6.0,St. Lawrence,6723
1981-09-09,16.4,12.5,14.5,0.0,0.0,0.0,0.0,48,7.0,St. Lawrence,6723
1981-09-10,15.0,13.4,14.2,0.0,0.0,0.0,0.0,37,11.0,St. Lawrence,6723
1981-09-11,15.6,12.5,14.1,17.8,0.0,17.8,0.0,<31,,St. Lawrence,6723
1981-09-12,18.1,12.0,15.1,0.0,0.0,0.0,0.0,41,31.0,St. Lawrence,6723
1981-09-13,15.3,13.1,14.2,5.0,0.0,5.0,0.0,41,23.0,St. Lawrence,6723
1981-09-14,17.9,11.9,14.9,7.6,0.0,7.6,0.0,81,28.0,St. Lawrence,6723
1981-09-15,15.8,9.8,12.8,1.0,0.0,1.0,0.0,<31,,St. Lawrence,6723
1981-09-16,14.8,9.2,12.0,16.4,0.0,16.4,0.0,41,7.0,St. Lawrence,6723
1981-09-17,16.3,13.1,14.7,6.6,0.0,6.6,0.0,37,7.0,St. Lawrence,6723
1981-09-18,15.9,9.8,12.9,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-09-19,16.4,8.3,12.4,27.6,0.0,27.6,0.0,83,15.0,St. Lawrence,6723
1981-09-20,17.8,14.1,16.0,11.4,0.0,11.4,0.0,83,18.0,St. Lawrence,6723
1981-09-21,16.0,10.6,13.3,0.0,0.0,0.0,0.0,65,24.0,St. Lawrence,6723
1981-09-22,16.0,8.3,12.2,0.0,0.0,0.0,0.0,56,26.0,St. Lawrence,6723
1981-09-23,13.8,6.6,10.2,20.5,0.0,20.5,0.0,83,7.0,St. Lawrence,6723
1981-09-24,13.3,10.6,12.0,33.4,0.0,33.4,0.0,93,7.0,St. Lawrence,6723
1981-09-25,16.1,9.7,12.9,17.4,0.0,17.4,0.0,56,26.0,St. Lawrence,6723
1981-09-26,14.5,7.7,11.1,0.8,0.0,0.8,0.0,78,29.0,St. Lawrence,6723
1981-09-27,13.9,3.4,8.7,0.0,0.0,0.0,0.0,74,28.0,St. Lawrence,6723
1981-09-28,14.8,2.0,8.4,0.4,0.0,0.4,0.0,<31,,St. Lawrence,6723
1981-09-29,14.7,8.5,11.6,30.2,0.0,30.2,0.0,52,14.0,St. Lawrence,6723
1981-09-30,12.6,8.4,10.5,4.2,0.0,4.2,0.0,46,23.0,St. Lawrence,6723
1981-10-01,13.0,8.5,10.8,2.4,0.0,2.4,0.0,52,27.0,St. Lawrence,6723
1981-10-02,14.0,8.2,11.1,0.0,0.0,0.0,0.0,44,12.0,St. Lawrence,6723
1981-10-03,16.0,10.8,13.4,6.0,0.0,6.0,0.0,63,14.0,St. Lawrence,6723
1981-10-04,15.3,11.0,13.2,31.8,0.0,31.8,0.0,80,15.0,St. Lawrence,6723
1981-10-05,14.0,9.1,11.6,0.0,0.0,0.0,0.0,56,24.0,St. Lawrence,6723
1981-10-06,13.3,7.6,10.5,0.4,0.0,0.4,0.0,35,27.0,St. Lawrence,6723
1981-10-07,13.0,3.7,8.4,2.4,0.0,2.4,0.0,74,9.0,St. Lawrence,6723
1981-10-08,14.4,10.0,12.2,17.0,0.0,17.0,0.0,74,9.0,St. Lawrence,6723
1981-10-09,14.1,8.0,11.1,4.2,0.0,4.2,0.0,33,4.0,St. Lawrence,6723
1981-10-10,10.2,6.3,8.3,11.8,0.0,11.8,0.0,37,34.0,St. Lawrence,6723
1981-10-11,11.1,6.5,8.8,1.0,0.0,1.0,0.0,65,3.0,St. Lawrence,6723
1981-10-12,10.5,0.0,5.3,0.0,0.0,0.0,0.0,52,36.0,St. Lawrence,6723
1981-10-13,11.9,-0.5,5.7,0.0,0.0,0.0,0.0,33,30.0,St. Lawrence,6723
1981-10-14,12.9,1.8,7.4,0.0,0.0,0.0,0.0,52,25.0,St. Lawrence,6723
1981-10-15,14.0,9.0,11.5,0.0,0.0,0.0,0.0,52,25.0,St. Lawrence,6723
1981-10-16,12.9,8.6,10.8,18.8,0.0,18.8,0.0,37,7.0,St. Lawrence,6723
1981-10-17,16.0,7.3,11.7,47.6,0.0,47.6,0.0,70,36.0,St. Lawrence,6723
1981-10-18,9.2,0.0,4.6,15.5,0.0,15.5,0.0,74,32.0,St. Lawrence,6723
1981-10-19,12.0,-0.6,5.7,0.0,0.0,0.0,0.0,52,15.0,St. Lawrence,6723
1981-10-20,13.4,4.8,9.1,3.4,0.0,3.4,0.0,74,15.0,St. Lawrence,6723
1981-10-21,12.1,1.9,7.0,0.0,0.0,0.0,0.0,37,24.0,St. Lawrence,6723
1981-10-22,13.6,9.6,11.6,0.0,0.0,0.0,0.0,31,23.0,St. Lawrence,6723
1981-10-23,14.0,10.0,12.0,0.0,0.0,0.0,0.0,44,15.0,St. Lawrence,6723
1981-10-24,16.2,5.6,10.9,3.8,0.0,3.8,0.0,74,16.0,St. Lawrence,6723
1981-10-25,11.0,1.3,6.2,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-10-26,8.7,2.2,5.5,4.1,0.0,4.1,0.0,33,6.0,St. Lawrence,6723
1981-10-27,10.0,7.0,8.5,7.1,0.0,7.1,0.0,<31,,St. Lawrence,6723
1981-10-28,13.5,5.7,9.6,41.6,0.0,41.6,0.0,48,36.0,St. Lawrence,6723
1981-10-29,6.0,-1.8,2.1,0.6,0.0,0.6,0.0,48,36.0,St. Lawrence,6723
1981-10-30,5.0,-1.5,1.8,0.0,0.0,0.0,0.0,41,30.0,St. Lawrence,6723
1981-10-31,4.0,-2.0,1.0,0.0,0.0,0.0,0.0,44,31.0,St. Lawrence,6723
1981-11-01,6.4,-3.0,1.7,1.2,0.0,1.2,0.0,37,25.0,St. Lawrence,6723
1981-11-02,8.5,5.6,7.1,0.0,0.0,0.0,0.0,46,24.0,St. Lawrence,6723
1981-11-03,8.5,-0.1,4.2,0.0,0.0,0.0,0.0,65,27.0,St. Lawrence,6723
1981-11-04,5.8,0.9,3.4,1.0,0.0,1.0,0.0,59,27.0,St. Lawrence,6723
1981-11-05,4.5,-2.0,1.3,0.0,0.0,0.0,0.0,44,27.0,St. Lawrence,6723
1981-11-06,12.8,-1.5,5.7,0.0,0.0,0.0,0.0,74,17.0,St. Lawrence,6723
1981-11-07,14.0,10.7,12.4,11.8,0.0,11.8,0.0,87,17.0,St. Lawrence,6723
1981-11-08,11.7,6.8,9.3,0.0,0.0,0.0,0.0,37,23.0,St. Lawrence,6723
1981-11-09,9.1,5.6,7.4,0.0,0.0,0.0,0.0,44,26.0,St. Lawrence,6723
1981-11-10,11.0,4.9,8.0,0.0,0.0,0.0,0.0,33,21.0,St. Lawrence,6723
1981-11-11,10.4,5.7,8.1,17.1,0.0,17.1,0.0,37,16.0,St. Lawrence,6723
1981-11-12,11.0,0.7,5.9,9.7,0.0,9.7,0.0,41,21.0,St. Lawrence,6723
1981-11-13,6.4,-2.8,1.8,0.0,0.0,0.0,0.0,33,29.0,St. Lawrence,6723
1981-11-14,6.3,0.2,3.3,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-11-15,9.0,2.6,5.8,10.4,0.0,10.4,0.0,<31,,St. Lawrence,6723
1981-11-16,8.1,5.6,6.9,9.6,0.0,9.6,0.0,41,7.0,St. Lawrence,6723
1981-11-17,9.6,5.3,7.5,11.4,0.0,11.4,0.0,43,5.0,St. Lawrence,6723
1981-11-18,9.0,5.2,7.1,29.0,0.0,29.0,0.0,65,6.0,St. Lawrence,6723
1981-11-19,8.8,3.5,6.2,2.2,0.0,2.2,0.0,41,5.0,St. Lawrence,6723
1981-11-20,5.4,0.1,2.8,6.4,0.0,6.4,0.0,44,2.0,St. Lawrence,6723
1981-11-21,7.6,0.0,3.8,21.4,0.0,21.4,0.0,74,10.0,St. Lawrence,6723
1981-11-22,10.0,5.9,8.0,8.6,0.0,8.6,0.0,56,12.0,St. Lawrence,6723
1981-11-23,9.2,3.1,6.2,0.2,0.0,0.2,0.0,37,24.0,St. Lawrence,6723
1981-11-24,6.1,0.4,3.3,0.0,0.0,0.0,0.0,41,24.0,St. Lawrence,6723
1981-11-25,6.4,-1.0,2.7,0.0,0.0,0.0,0.0,44,6.0,St. Lawrence,6723
1981-11-26,4.2,2.0,3.1,31.8,0.0,31.8,0.0,93,3.0,St. Lawrence,6723
1981-11-27,4.0,1.6,2.8,0.6,0.0,0.6,0.0,70,33.0,St. Lawrence,6723
1981-11-28,5.0,0.1,2.6,0.0,0.0,0.0,0.0,41,26.0,St. Lawrence,6723
1981-11-29,5.0,-2.8,1.1,0.0,0.0,0.0,0.0,<31,,St. Lawrence,6723
1981-11-30,3.7,-3.6,0.1,0.0,0.0,0.0,0.0,33,29.0,St. Lawrence,6723
1982-01-01,2.1,-4.2,-1.1,0.0,0.0,0.0,20.0,56,32.0,St. Lawrence,6723
1982-01-02,1.8,-4.3,-1.3,1.0,7.1,8.1,18.0,52,9.0,St. Lawrence,6723
1982-01-03,4.0,0.0,2.0,3.0,0.0,3.0,18.0,46,7.0,St. Lawrence,6723
1982-01-04,3.3,-4.2,-0.5,0.0,0.0,0.0,18.0,<31,,St. Lawrence,6723
1982-01-05,4.5,0.5,2.5,17.6,0.0,17.6,14.0,59,13.0,St. Lawrence,6723
1982-01-06,3.2,-3.8,-0.3,0.0,0.0,0.0,4.0,43,27.0,St. Lawrence,6723
1982-01-07,-1.1,-8.0,-4.6,0.0,0.0,0.0,3.0,33,10.0,St. Lawrence,6723
1982-01-08,2.4,-5.7,-1.7,0.0,2.1,2.1,3.0,74,26.0,St. Lawrence,6723
1982-01-09,-2.7,-8.0,-5.4,0.0,3.9,7.9,4.0,83,25.0,St. Lawrence,6723
1982-01-10,6.6,-4.4,1.1,1.2,5.6,10.6,6.0,107,22.0,St. Lawrence,6723
1982-01-11,-1.3,-8.4,-4.9,0.0,0.4,0.4,4.0,93,23.0,St. Lawrence,6723
1982-01-12,-3.1,-9.5,-6.3,0.0,5.5,5.0,6.0,37,24.0,St. Lawrence,6723
1982-01-13,-3.0,-10.5,-6.8,0.0,1.0,1.0,10.0,41,27.0,St. Lawrence,6723
1982-01-14,-0.2,-5.8,-3.0,0.0,23.5,23.0,10.0,74,9.0,St. Lawrence,6723
1982-01-15,6.8,-1.1,2.9,15.4,1.0,16.4,25.0,126,23.0,St. Lawrence,6723
1982-01-16,6.4,-2.5,2.0,0.0,3.0,3.0,17.0,104,25.0,St. Lawrence,6723
1982-01-17,2.7,-9.9,-3.6,5.5,0.4,5.9,17.0,93,25.0,St. Lawrence,6723
1982-01-18,-9.0,-17.1,-13.1,0.0,7.8,7.8,15.0,93,24.0,St. Lawrence,6723
1982-01-19,-7.0,-12.0,-9.5,0.0,4.6,4.6,19.0,85,24.0,St. Lawrence,6723
1982-01-20,-3.0,-8.1,-5.6,0.0,2.4,2.4,23.0,80,26.0,St. Lawrence,6723
1982-01-21,-2.5,-7.5,-5.0,0.0,5.0,5.0,25.0,80,29.0,St. Lawrence,6723
1982-01-22,-4.7,-10.2,-7.5,0.0,0.0,0.0,27.0,37,30.0,St. Lawrence,6723
1982-01-23,-6.2,-14.2,-10.2,0.0,0.0,0.0,27.0,43,33.0,St. Lawrence,6723
1982-01-24,4.6,-14.5,-5.0,9.8,3.0,12.8,26.0,100,13.0,St. Lawrence,6723
1982-01-25,1.3,-3.4,-1.1,0.0,0.2,0.2,18.0,48,24.0,St. Lawrence,6723
1982-01-26,-2.0,-5.0,-3.5,0.0,0.2,0.2,18.0,56,23.0,St. Lawrence,6723
1982-01-27,-3.8,-7.4,-5.6,0.0,20.9,18.9,29.0,56,36.0,St. Lawrence,6723
1982-01-28,-5.5,-9.4,-7.5,0.0,4.2,4.0,40.0,70,28.0,St. Lawrence,6723
1982-01-29,1.2,-8.0,-3.4,0.0,1.8,1.8,40.0,70,27.0,St. Lawrence,6723
1982-01-30,-4.7,-8.2,-6.5,0.0,5.8,5.8,47.0,76,26.0,St. Lawrence,6723
1982-01-31,2.3,-6.7,-2.2,0.0,2.8,2.8,49.0,89,26.0,St. Lawrence,6723
1982-02-01,4.7,-8.4,-1.9,8.4,7.9,16.3,45.0,106,25.0,St. Lawrence,6723
1982-02-02,-0.1,-9.8,-5.0,0.0,0.0,0.0,43.0,96,27.0,St. Lawrence,6723
1982-02-03,3.9,-8.4,-2.3,17.3,1.4,18.7,43.0,41,21.0,St. Lawrence,6723
1982-02-04,6.0,-1.4,2.3,7.4,0.0,7.4,40.0,56,22.0,St. Lawrence,6723
1982-02-05,-0.6,-6.1,-3.4,0.0,0.0,0.0,32.0,44,28.0,St. Lawrence,6723
1982-02-06,2.6,-6.2,-1.8,6.4,10.6,17.0,32.0,74,26.0,St. Lawrence,6723
1982-02-07,-2.4,-7.6,-5.0,0.0,0.4,0.4,38.0,83,25.0,St. Lawrence,6723
1982-02-08,-3.0,-8.4,-5.7,0.0,3.6,3.6,40.0,70,25.0,St. Lawrence,6723
1982-02-09,-7.0,-11.4,-9.2,0.0,3.0,2.6,44.0,74,26.0,St. Lawrence,6723
1982-02-10,-4.2,-10.0,-7.1,0.0,14.8,14.8,45.0,56,36.0,St. Lawrence,6723
1982-02-11,-5.0,-10.5,-7.8,0.0,0.0,0.0,56.0,48,27.0,St. Lawrence,6723
1982-02-12,-1.2,-11.6,-6.4,0.0,2.9,2.9,56.0,46,27.0,St. Lawrence,6723
1982-02-13,-4.2,-10.9,-7.6,0.0,0.6,0.6,58.0,56,9.0,St. Lawrence,6723
1982-02-14,-1.5,-11.0,-6.3,0.0,60.8,60.8,69.0,102,7.0,St. Lawrence,6723
1982-02-15,-6.9,-13.0,-10.0,0.0,0.0,0.0,120.0,56,30.0,St. Lawrence,6723
1982-02-16,0.0,-10.4,-5.2,0.0,6.5,6.1,107.0,80,27.0,St. Lawrence,6723
1982-02-17,-9.7,-13.8,-11.8,0.0,0.0,0.0,109.0,46,30.0,St. Lawrence,6723
1982-02-18,-9.8,-19.7,-14.8,0.0,0.0,0.0,109.0,46,29.0,St. Lawrence,6723
1982-02-19,-3.7,-18.0,-10.9,0.0,0.0,0.0,109.0,41,29.0,St. Lawrence,6723
1982-02-20,0.5,-3.7,-1.6,0.0,0.0,0.0,109.0,44,24.0,St. Lawrence,6723
1982-02-21,3.0,-0.5,1.3,5.8,0.0,5.8,102.0,56,6.0,St. Lawrence,6723
1982-02-22,1.8,-4.2,-1.2,2.0,1.8,3.8,75.0,59,4.0,St. Lawrence,6723
1982-02-23,0.1,-3.2,-1.6,6.0,0.6,6.6,77.0,70,6.0,St. Lawrence,6723
1982-02-24,0.9,-7.7,-3.4,5.2,5.4,10.6,67.0,111,26.0,St. Lawrence,6723
1982-02-25,-1.5,-13.7,-7.6,0.0,2.5,2.5,70.0,102,27.0,St. Lawrence,6723
1982-02-26,-7.2,-13.0,-10.1,0.0,12.5,12.0,75.0,107,26.0,St. Lawrence,6723
1982-02-27,-8.6,-13.2,-10.9,0.0,22.7,22.7,80.0,83,27.0,St. Lawrence,6723
1982-02-28,-9.2,-14.9,-12.1,0.0,18.8,18.8,102.0,74,26.0,St. Lawrence,6723
1982-03-01,-11.1,-16.6,-13.9,0.0,0.0,0.0,109.0,43,29.0,St. Lawrence,6723
1982-03-02,0.4,-17.0,-8.3,0.0,16.2,16.2,109.0,70,18.0,St. Lawrence,6723
1982-03-03,0.2,-7.7,-3.8,0.0,0.2,0.2,124.0,83,27.0,St. Lawrence,6723
1982-03-04,-7.2,-10.2,-8.7,0.0,0.2,0.2,124.0,67,28.0,St. Lawrence,6723
1982-03-05,4.0,-11.9,-4.0,9.0,0.0,9.0,124.0,111,18.0,St. Lawrence,6723
1982-03-06,1.5,-5.0,-1.8,0.0,0.0,0.0,100.0,56,27.0,St. Lawrence,6723
1982-03-07,4.3,-4.4,-0.1,9.0,0.4,9.4,100.0,52,11.0,St. Lawrence,6723
1982-03-08,6.2,-1.0,2.6,10.0,0.0,10.0,90.0,59,20.0,St. Lawrence,6723
1982-03-09,0.0,-7.9,-4.0,0.0,0.0,0.0,70.0,65,28.0,St. Lawrence,6723
1982-03-10,-2.4,-10.3,-6.4,0.0,0.0,0.0,70.0,37,30.0,St. Lawrence,6723
1982-03-11,0.8,-9.5,-4.4,0.0,0.0,0.0,70.0,44,20.0,St. Lawrence,6723
1982-03-12,3.2,-0.2,1.5,2.0,0.0,2.0,65.0,56,22.0,St. Lawrence,6723
1982-03-13,1.0,-1.0,0.0,6.2,0.0,6.2,46.0,41,6.0,St. Lawrence,6723
1982-03-14,3.0,-1.1,1.0,10.0,0.0,10.0,46.0,46,24.0,St. Lawrence,6723
1982-03-15,-0.1,-6.8,-3.5,0.0,1.2,1.2,40.0,80,26.0,St. Lawrence,6723
1982-03-16,-4.3,-7.4,-5.9,0.0,2.3,2.3,40.0,56,26.0,St. Lawrence,6723
1982-03-17,-2.4,-10.5,-6.5,0.0,0.0,0.0,41.0,44,27.0,St. Lawrence,6723
1982-03-18,-0.5,-10.2,-5.4,0.0,0.0,0.0,41.0,41,31.0,St. Lawrence,6723
1982-03-19,-0.2,-7.2,-3.7,0.0,0.0,0.0,38.0,37,29.0,St. Lawrence,6723
1982-03-20,0.3,-9.7,-4.7,0.0,0.0,0.0,30.0,<31,,St. Lawrence,6723
1982-03-21,0.4,-6.2,-2.9,0.0,0.0,0.0,25.0,31,30.0,St. Lawrence,6723
1982-03-22,-0.9,-7.6,-4.3,0.0,6.0,6.0,23.0,59,6.0,St. Lawrence,6723
1982-03-23,-2.8,-8.4,-5.6,0.0,0.0,0.0,29.0,44,28.0,St. Lawrence,6723
1982-03-24,0.0,-7.5,-3.8,0.0,0.0,0.0,29.0,44,27.0,St. Lawrence,6723
1982-03-25,1.4,-5.6,-2.1,0.0,0.0,0.0,29.0,43,17.0,St. Lawrence,6723
1982-03-26,4.5,0.4,2.5,0.0,0.0,0.0,25.0,48,9.0,St. Lawrence,6723
1982-03-27,3.0,-0.4,1.3,1.8,0.0,1.8,20.0,56,24.0,St. Lawrence,6723
1982-03-28,-0.2,-10.0,-5.1,0.0,0.0,0.0,18.0,59,23.0,St. Lawrence,6723
1982-03-29,-0.3,-11.0,-5.7,0.0,1.0,1.0,18.0,74,25.0,St. Lawrence,6723
1982-03-30,1.3,-7.4,-3.1,0.0,0.0,0.0,18.0,46,26.0,St. Lawrence,6723
1982-03-31,0.8,-9.1,-4.2,0.0,0.0,0.0,19.0,41,23.0,St. Lawrence,6723
1982-04-01,4.2,-2.6,0.8,2.1,0.0,2.1,17.0,52,15.0,St. Lawrence,6723
1982-04-02,3.8,-2.5,0.7,0.0,0.0,0.0,11.0,37,23.0,St. Lawrence,6723
1982-04-03,-2.3,-9.2,-5.8,0.0,0.0,0.0,10.0,65,28.0,St. Lawrence,6723
1982-04-04,0.1,-9.0,-4.5,8.0,0.0,8.0,10.0,44,10.0,St. Lawrence,6723
1982-04-05,4.6,-0.9,1.9,31.8,0.0,31.8,6.0,37,23.0,St. Lawrence,6723
1982-04-06,1.4,-3.2,-0.9,0.0,0.0,0.0,5.0,46,29.0,St. Lawrence,6723
1982-04-07,0.2,-2.5,-1.2,2.8,8.0,10.8,5.0,56,9.0,St. Lawrence,6723
1982-04-08,3.0,-1.7,0.7,0.0,0.2,0.2,11.0,46,19.0,St. Lawrence,6723
1982-04-09,0.0,-3.4,-1.7,0.0,0.2,0.2,10.0,48,23.0,St. Lawrence,6723
1982-04-10,-0.9,-3.4,-2.2,0.0,20.6,20.6,18.0,78,31.0,St. Lawrence,6723
1982-04-11,1.5,-2.4,-0.5,0.0,0.0,0.0,27.0,65,24.0,St. Lawrence,6723
1982-04-12,0.9,-3.0,-1.1,0.0,9.0,9.0,27.0,93,35.0,St. Lawrence,6723
1982-04-13,2.0,-5.4,-1.7,0.0,0.0,0.0,35.0,41,28.0,St. Lawrence,6723
1982-04-14,6.0,-5.1,0.5,17.9,0.0,17.9,27.0,74,18.0,St. Lawrence,6723
1982-04-15,3.5,-3.3,0.1,0.0,0.0,0.0,9.0,46,29.0,St. Lawrence,6723
1982-04-16,2.8,-3.7,-0.5,0.0,0.0,0.0,7.0,59,24.0,St. Lawrence,6723
1982-04-17,7.7,-0.3,3.7,0.0,0.0,0.0,7.0,31,24.0,St. Lawrence,6723
1982-04-18,5.0,1.6,3.3,9.8,0.0,9.8,4.0,44,22.0,St. Lawrence,6723
1982-04-19,3.8,-1.4,1.2,0.0,0.0,0.0,4.0,52,24.0,St. Lawrence,6723
1982-04-20,4.0,-2.7,0.7,0.0,0.0,0.0,2.0,46,28.0,St. Lawrence,6723
1982-04-21,7.0,-2.7,2.2,1.0,0.0,1.0,2.0,74,17.0,St. Lawrence,6723
1982-04-22,8.0,-1.3,3.4,9.2,0.0,9.2,0.0,74,18.0,St. Lawrence,6723
