Date/Time,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h),Station Name,Station ID
2005-12-17,6.9,-1.6,2.7,,,,,,Grates Cove,10818
2005-12-18,2.8,2.1,2.5,,,,,,Grates Cove,10818
2005-12-19,1.5,-1.9,-0.2,,,,,,Grates Cove,10818
2005-12-20,2.4,-1.9,0.3,,,,,,Grates Cove,10818
2005-12-21,-0.4,-2.3,-1.4,,,,,,Grates Cove,10818
2005-12-22,-1.8,-10.0,-5.9,,,,,,Grates Cove,10818
2005-12-23,2.1,-6.1,-2.0,,,,,,Grates Cove,10818
2005-12-24,-2.0,-5.4,-3.7,,,,,,Grates Cove,10818
2005-12-25,0.1,-4.6,-2.3,,,,,,Grates Cove,10818
2005-12-26,1.9,-1.4,0.3,,,,,,Grates Cove,10818
2005-12-27,4.9,-0.3,2.3,,,,,,Grates Cove,10818
2005-12-28,1.8,1.0,1.4,,,,,,Grates Cove,10818
2005-12-29,5.7,-0.1,2.8,,,,,,Grates Cove,10818
2005-12-30,9.3,1.5,5.4,,,,,,Grates Cove,10818
2005-12-31,9.6,4.4,7.0,,,,,,Grates Cove,10818
2006-01-01,0.8,-1.6,-0.4,,,,,,Grates Cove,10818
2006-01-02,0.7,-1.7,-0.5,,,,,,Grates Cove,10818
2006-01-03,-2.7,-4.2,-3.5,,,,,,Grates Cove,10818
2006-01-04,1.3,-7.3,-3.0,,,,,,Grates Cove,10818
2006-01-05,1.7,-6.5,-2.4,,,,,,Grates Cove,10818
2006-01-06,5.4,-0.8,2.3,,,,,,Grates Cove,10818
2006-01-07,13.2,-0.5,6.4,,,,,,Grates Cove,10818
2006-01-08,1.1,0.4,0.8,,,,,,Grates Cove,10818
2006-01-09,0.1,-2.3,-1.1,,,,,,Grates Cove,10818
2006-01-10,2.4,-3.3,-0.5,,,,,,Grates Cove,10818
2006-01-11,-0.9,-3.6,-2.3,,,,,,Grates Cove,10818
2006-01-12,6.9,-6.6,0.2,,,,,,Grates Cove,10818
2006-01-13,3.1,-0.8,1.2,,,,,,Grates Cove,10818
2006-01-14,9.3,-3.0,3.2,,,,,,Grates Cove,10818
2006-01-15,15.5,4.8,10.2,,,,,,Grates Cove,10818
2006-01-16,11.0,8.1,9.6,,,,,,Grates Cove,10818
2006-01-17,2.0,0.3,1.2,,,,,,Grates Cove,10818
2006-01-18,2.9,-5.2,-1.2,,,,,,Grates Cove,10818
2006-01-19,6.2,-6.2,0.0,,,,,,Grates Cove,10818
2006-01-20,0.7,-2.6,-1.0,,,,,,Grates Cove,10818
2006-01-21,5.9,-1.3,2.3,,,,,,Grates Cove,10818
2006-01-22,4.3,-4.0,0.2,,,,,,Grates Cove,10818
2006-01-23,-7.0,-12.7,-9.9,,,,,,Grates Cove,10818
2006-01-24,-2.7,-9.7,-6.2,,,,,,Grates Cove,10818
2006-01-25,0.8,-6.0,-2.6,,,,,,Grates Cove,10818
2006-01-26,4.0,-1.6,1.2,,,,,,Grates Cove,10818
2006-01-27,-2.6,-3.9,-3.3,,,,,,Grates Cove,10818
2006-01-28,0.0,-4.0,-2.0,,,,,,Grates Cove,10818
2006-01-29,0.0,-2.5,-1.3,,,,,,Grates Cove,10818
2006-01-30,-0.9,-2.0,-1.5,,,,,,Grates Cove,10818
2006-01-31,-1.3,-4.9,-3.1,,,,,,Grates Cove,10818
2006-02-01,0.1,-5.1,-2.5,,,,,,Grates Cove,10818
2006-02-02,-0.5,-1.0,-0.8,,,,,,Grates Cove,10818
2006-02-03,-0.9,-3.2,-2.1,,,,,,Grates Cove,10818
2006-02-04,3.9,-5.3,-0.7,,,,,,Grates Cove,10818
2006-02-05,1.7,-0.8,0.5,,,,,,Grates Cove,10818
2006-02-06,7.1,-1.0,3.1,,,,,,Grates Cove,10818
2006-02-07,3.1,0.9,2.0,,,,,,Grates Cove,10818
2006-02-08,0.4,-2.2,-0.9,,,,,,Grates Cove,10818
2006-02-09,-1.1,-3.3,-2.2,,,,,,Grates Cove,10818
2006-02-10,-0.9,-3.5,-2.2,,,,,,Grates Cove,10818
2006-02-11,-4.2,-5.4,-4.8,,,,,,Grates Cove,10818
2006-02-12,3.9,-7.0,-1.6,,,,,,Grates Cove,10818
2006-02-13,5.9,-5.5,0.2,,,,,,Grates Cove,10818
2006-02-14,0.2,-2.9,-1.4,,,,,,Grates Cove,10818
2006-02-15,1.9,-3.3,-0.7,,,,,,Grates Cove,10818
2006-02-16,3.6,-2.7,0.5,,,,,,Grates Cove,10818
2006-02-17,7.2,-6.3,0.5,,,,,,Grates Cove,10818
2006-02-18,3.1,-4.4,-0.7,,,,,,Grates Cove,10818
2006-02-19,-5.8,-8.9,-7.4,,,,,,Grates Cove,10818
2006-02-20,-4.7,-8.4,-6.6,,,,,,Grates Cove,10818
2006-02-21,-2.1,-7.6,-4.9,,,,,,Grates Cove,10818
2006-02-22,-2.4,-3.4,-2.9,,,,,,Grates Cove,10818
2006-02-23,-4.0,-8.7,-6.4,,,,,,Grates Cove,10818
2006-02-24,-2.0,-7.6,-4.8,,,,,,Grates Cove,10818
2006-02-25,-0.3,-4.0,-2.2,,,,,,Grates Cove,10818
2006-02-26,-2.4,-6.1,-4.3,,,,,,Grates Cove,10818
2006-02-27,-3.4,-9.4,-6.4,,,,,,Grates Cove,10818
2006-02-28,-2.1,-9.5,-5.8,,,,,,Grates Cove,10818
2006-03-01,-0.2,-10.4,-5.3,,,,,,Grates Cove,10818
2006-03-02,-3.8,-5.0,-4.4,,,,,,Grates Cove,10818
2006-03-03,-1.3,-7.2,-4.3,,,,,,Grates Cove,10818
2006-03-04,-1.8,-5.4,-3.6,,,,,,Grates Cove,10818
2006-03-05,0.6,-5.0,-2.2,,,,,,Grates Cove,10818
2006-03-06,1.1,-0.8,0.2,,,,,,Grates Cove,10818
2006-03-07,-0.1,-1.4,-0.8,,,,,,Grates Cove,10818
2006-03-08,2.3,-1.6,0.4,,,,,,Grates Cove,10818
2006-03-09,-1.4,-3.0,-2.2,,,,,,Grates Cove,10818
2006-03-10,-0.5,-2.4,-1.5,,,,,,Grates Cove,10818
2006-03-11,1.2,-3.6,-1.2,,,,,,Grates Cove,10818
2006-03-12,1.7,-0.5,0.6,,,,,,Grates Cove,10818
2006-03-13,1.3,-1.6,-0.2,,,,,,Grates Cove,10818
2006-03-14,0.5,-1.7,-0.6,,,,,,Grates Cove,10818
2006-03-15,2.4,-1.9,0.3,,,,,,Grates Cove,10818
2006-03-16,3.1,-0.1,1.5,,,,,,Grates Cove,10818
2006-03-17,1.6,-0.9,0.4,,,,,,Grates Cove,10818
2006-03-18,0.7,-3.0,-1.2,,,,,,Grates Cove,10818
2006-03-19,1.1,-1.7,-0.3,,,,,,Grates Cove,10818
2006-03-20,2.4,-0.4,1.0,,,,,,Grates Cove,10818
2006-03-21,1.5,-1.2,0.2,,,,,,Grates Cove,10818
2006-03-22,3.7,-0.4,1.7,,,,,,Grates Cove,10818
2006-03-23,0.5,-2.7,-1.1,,,,,,Grates Cove,10818
2006-03-24,0.5,-0.6,-0.1,,,,,,Grates Cove,10818
2006-03-25,1.7,-0.6,0.6,,,,,,Grates Cove,10818
2006-03-26,4.0,-0.1,2.0,,,,,,Grates Cove,10818
2006-03-27,-0.8,-1.6,-1.2,,,,,,Grates Cove,10818
2006-03-28,-0.9,-2.4,-1.7,,,,,,Grates Cove,10818
2006-03-29,-0.4,-3.2,-1.8,,,,,,Grates Cove,10818
2006-03-30,1.4,-0.9,0.3,,,,,,Grates Cove,10818
2006-03-31,1.8,-0.5,0.7,,,,,,Grates Cove,10818
2006-04-01,4.4,-1.5,1.5,,,,,,Grates Cove,10818
2006-04-02,5.7,1.0,3.4,,,,,,Grates Cove,10818
2006-04-03,4.1,1.7,2.9,,,,,,Grates Cove,10818
2006-04-04,1.1,-0.1,0.5,,,,,,Grates Cove,10818
2006-04-05,1.4,-0.9,0.3,,,,,,Grates Cove,10818
2006-04-06,5.0,-1.4,1.8,,,,,,Grates Cove,10818
2006-04-07,7.3,1.6,4.5,,,,,,Grates Cove,10818
2006-04-08,8.2,1.0,4.6,,,,,,Grates Cove,10818
2006-04-09,6.6,4.0,5.3,,,,,,Grates Cove,10818
2006-04-10,8.5,1.4,5.0,,,,,,Grates Cove,10818
2006-04-11,8.2,0.5,4.4,,,,,,Grates Cove,10818
2006-04-12,3.2,-0.3,1.5,,,,,,Grates Cove,10818
2006-04-13,7.5,-1.0,3.3,,,,,,Grates Cove,10818
2006-04-14,6.0,-2.0,2.0,,,,,,Grates Cove,10818
2006-04-15,5.5,1.1,3.3,,,,0.0,,Grates Cove,10818
2006-04-16,4.8,2.8,3.8,,,,0.0,,Grates Cove,10818
2006-04-17,4.3,0.9,2.6,,,,0.0,,Grates Cove,10818
2006-04-18,5.8,1.1,3.5,,,,0.0,,Grates Cove,10818
2006-04-19,6.4,1.3,3.9,,,,0.0,,Grates Cove,10818
2006-04-20,2.1,0.5,1.3,,,,0.0,,Grates Cove,10818
2006-04-21,1.0,0.3,0.7,,,,0.0,,Grates Cove,10818
2006-04-22,0.9,-0.1,0.4,,,,0.0,,Grates Cove,10818
2006-04-23,1.3,-0.1,0.6,,,,0.0,,Grates Cove,10818
2006-04-24,12.7,-1.6,5.6,,,,0.0,,Grates Cove,10818
2006-04-25,10.2,-0.3,5.0,,,,0.0,,Grates Cove,10818
2006-04-26,10.4,2.5,6.5,,,,0.0,,Grates Cove,10818
2006-04-27,7.8,0.1,4.0,,,,0.0,,Grates Cove,10818
2006-04-28,6.5,2.0,4.3,,,,0.0,,Grates Cove,10818
2006-04-29,7.1,0.6,3.9,,,,0.0,,Grates Cove,10818
2006-04-30,10.9,2.4,6.7,,,,0.0,,Grates Cove,10818
2006-05-01,12.2,0.7,6.5,,,,0.0,,Grates Cove,10818
2006-05-02,18.0,4.1,11.1,,,,0.0,,Grates Cove,10818
2006-05-03,11.0,3.1,7.1,,,,0.0,,Grates Cove,10818
2006-05-04,19.5,5.7,12.6,,,,0.0,,Grates Cove,10818
2006-05-05,13.0,4.3,8.7,,,,0.0,,Grates Cove,10818
2006-05-06,19.3,6.3,12.8,,,,0.0,,Grates Cove,10818
2006-05-07,14.2,8.0,11.1,,,,0.0,,Grates Cove,10818
2006-05-08,9.1,7.3,8.2,,,,0.0,,Grates Cove,10818
2006-05-09,6.5,4.3,5.4,,,,0.0,,Grates Cove,10818
2006-05-10,6.8,3.4,5.1,,,,0.0,,Grates Cove,10818
2006-05-11,4.2,0.8,2.5,,,,0.0,,Grates Cove,10818
2006-05-12,4.0,3.0,3.5,,,,0.0,,Grates Cove,10818
2006-05-13,4.1,3.5,3.8,,,,0.0,,Grates Cove,10818
2006-05-14,9.9,2.8,6.4,,,,0.0,,Grates Cove,10818
2006-05-15,21.4,2.1,11.8,,,,0.0,,Grates Cove,10818
2006-05-16,6.2,3.8,5.0,,,,0.0,,Grates Cove,10818
2006-05-17,4.4,3.1,3.8,,,,0.0,,Grates Cove,10818
2006-05-18,6.5,3.6,5.1,,,,0.0,,Grates Cove,10818
2006-05-19,6.9,3.7,5.3,,,,0.0,,Grates Cove,10818
2006-05-20,9.4,4.0,6.7,,,,0.0,,Grates Cove,10818
2006-05-21,12.7,5.7,9.2,,,,0.0,,Grates Cove,10818
2006-05-22,15.0,6.2,10.6,,,,0.0,,Grates Cove,10818
2006-05-23,10.6,5.1,7.9,,,,0.0,,Grates Cove,10818
2006-05-24,5.8,3.7,4.8,,,,0.0,,Grates Cove,10818
2006-05-25,9.2,3.3,6.3,,,,0.0,,Grates Cove,10818
2006-05-26,10.5,3.5,7.0,,,,0.0,,Grates Cove,10818
2006-05-27,10.4,4.9,7.7,,,,0.0,,Grates Cove,10818
2006-05-28,9.5,5.9,7.7,,,,0.0,,Grates Cove,10818
2006-05-29,14.1,4.9,9.5,,,,0.0,,Grates Cove,10818
2006-05-30,8.5,3.3,5.9,,,,0.0,,Grates Cove,10818
2006-05-31,9.1,3.7,6.4,,,,0.0,,Grates Cove,10818
2006-06-01,9.6,3.1,6.4,,,,0.0,,Grates Cove,10818
2006-06-02,10.1,6.9,8.5,,,,0.0,,Grates Cove,10818
2006-06-03,10.7,5.1,7.9,,,,0.0,,Grates Cove,10818
2006-06-04,11.8,6.0,8.9,,,,0.0,,Grates Cove,10818
2006-06-05,17.3,6.1,11.7,,,,0.0,,Grates Cove,10818
2006-06-06,7.0,6.0,6.5,,,,0.0,,Grates Cove,10818
2006-06-07,8.7,3.8,6.3,,,,0.0,,Grates Cove,10818
2006-06-08,10.5,5.3,7.9,,,,0.0,,Grates Cove,10818
2006-06-09,13.1,5.0,9.1,,,,0.0,,Grates Cove,10818
2006-06-10,16.2,7.8,12.0,,,,0.0,,Grates Cove,10818
2006-06-11,19.6,8.8,14.2,,,,0.0,,Grates Cove,10818
2006-06-12,18.2,12.4,15.3,,,,0.0,,Grates Cove,10818
2006-06-13,16.7,9.7,13.2,,,,0.0,,Grates Cove,10818
2006-06-14,13.8,7.4,10.6,,,,0.0,,Grates Cove,10818
2006-06-15,20.0,10.0,15.0,,,,0.0,,Grates Cove,10818
2006-06-16,16.6,9.9,13.3,,,,0.0,,Grates Cove,10818
2006-06-17,22.1,8.5,15.3,,,,0.0,,Grates Cove,10818
2006-06-18,21.5,11.8,16.7,,,,0.0,,Grates Cove,10818
2006-06-19,20.9,13.9,17.4,,,,0.0,,Grates Cove,10818
2006-06-20,21.1,10.2,15.7,,,,0.0,,Grates Cove,10818
2006-06-21,23.8,13.0,18.4,,,,0.0,,Grates Cove,10818
2006-06-22,20.2,14.6,17.4,,,,0.0,,Grates Cove,10818
2006-06-23,20.6,9.7,15.2,,,,0.0,,Grates Cove,10818
2006-06-24,19.1,12.5,15.8,,,,0.0,,Grates Cove,10818
2006-06-25,18.2,10.9,14.6,,,,0.0,,Grates Cove,10818
2006-06-26,16.9,13.4,15.2,,,,0.0,,Grates Cove,10818
2006-06-27,21.6,13.0,17.3,,,,0.0,,Grates Cove,10818
2006-06-28,22.5,15.4,19.0,,,,0.0,,Grates Cove,10818
2006-06-29,23.4,15.4,19.4,,,,0.0,,Grates Cove,10818
2006-06-30,23.3,15.5,19.4,,,,0.0,,Grates Cove,10818
2006-07-01,22.6,16.8,19.7,,,,0.0,,Grates Cove,10818
2006-07-02,19.2,10.8,15.0,,,,0.0,,Grates Cove,10818
2006-07-03,18.5,12.1,15.3,,,,0.0,,Grates Cove,10818
2006-07-04,21.5,9.8,15.7,,,,0.0,,Grates Cove,10818
2006-07-05,21.0,12.9,17.0,,,,0.0,,Grates Cove,10818
2006-07-06,22.4,12.8,17.6,,,,0.0,,Grates Cove,10818
2006-07-07,21.7,13.3,17.5,,,,0.0,,Grates Cove,10818
2006-07-08,23.4,10.3,16.9,,,,0.0,,Grates Cove,10818
2006-07-09,24.6,15.0,19.8,,,,0.0,,Grates Cove,10818
2006-07-10,24.2,15.6,19.9,,,,0.0,,Grates Cove,10818
2006-07-11,23.2,13.3,18.3,,,,0.0,,Grates Cove,10818
2006-07-12,21.1,14.9,18.0,,,,0.0,,Grates Cove,10818
2006-07-13,15.7,10.4,13.1,,,,0.0,,Grates Cove,10818
2006-07-14,12.1,10.4,11.3,,,,0.0,,Grates Cove,10818
2006-07-15,13.0,10.3,11.7,,,,0.0,,Grates Cove,10818
2006-07-16,16.1,11.5,13.8,,,,0.0,,Grates Cove,10818
2006-07-17,19.8,13.2,16.5,,,,0.0,,Grates Cove,10818
2006-07-18,25.1,15.1,20.1,,,,0.0,,Grates Cove,10818
2006-07-19,23.2,15.1,19.2,,,,0.0,,Grates Cove,10818
2006-07-20,22.7,15.2,19.0,,,,0.0,,Grates Cove,10818
2006-07-21,26.4,16.8,21.6,,,,0.0,,Grates Cove,10818
2006-07-22,21.0,14.1,17.6,,,,0.0,,Grates Cove,10818
2006-07-23,19.9,14.1,17.0,,,,0.0,,Grates Cove,10818
2006-07-24,21.8,14.3,18.1,,,,0.0,,Grates Cove,10818
2006-07-25,17.6,13.8,15.7,,,,0.0,,Grates Cove,10818
2006-07-26,19.3,13.3,16.3,,,,0.0,,Grates Cove,10818
2006-07-27,15.1,13.3,14.2,,,,0.0,,Grates Cove,10818
2006-07-28,16.0,12.7,14.4,,,,0.0,,Grates Cove,10818
2006-07-29,19.6,13.1,16.4,,,,0.0,,Grates Cove,10818
2006-07-30,23.8,15.5,19.7,,,,0.0,,Grates Cove,10818
2006-07-31,22.9,14.9,18.9,,,,0.0,,Grates Cove,10818
2006-08-01,18.4,13.5,16.0,,,,0.0,,Grates Cove,10818
2006-08-02,18.3,12.3,15.3,,,,0.0,,Grates Cove,10818
2006-08-03,14.6,12.4,13.5,,,,0.0,,Grates Cove,10818
2006-08-04,15.1,11.3,13.2,,,,0.0,,Grates Cove,10818
2006-08-05,16.5,11.9,14.2,,,,0.0,,Grates Cove,10818
2006-08-06,22.0,14.3,18.2,,,,0.0,,Grates Cove,10818
2006-08-07,23.3,13.8,18.6,,,,0.0,,Grates Cove,10818
2006-08-08,22.4,14.3,18.4,,,,0.0,,Grates Cove,10818
2006-08-09,19.1,16.3,17.7,,,,0.0,,Grates Cove,10818
2006-08-10,18.8,13.6,16.2,,,,0.0,,Grates Cove,10818
2006-08-11,22.7,13.3,18.0,,,,0.0,,Grates Cove,10818
2006-08-12,17.6,14.8,16.2,,,,0.0,,Grates Cove,10818
2006-08-13,20.1,14.2,17.2,,,,0.0,,Grates Cove,10818
2006-08-14,20.0,13.3,16.7,,,,0.0,,Grates Cove,10818
2006-08-15,21.5,14.4,18.0,,,,0.0,,Grates Cove,10818
2006-08-16,20.8,15.9,18.4,,,,0.0,,Grates Cove,10818
2006-08-17,23.0,16.6,19.8,,,,0.0,,Grates Cove,10818
2006-08-18,17.7,13.7,15.7,,,,0.0,,Grates Cove,10818
2006-08-19,20.8,13.1,17.0,,,,0.0,,Grates Cove,10818
2006-08-20,20.2,16.4,18.3,,,,0.0,,Grates Cove,10818
2006-08-21,18.1,15.2,16.7,,,,0.0,,Grates Cove,10818
2006-08-22,20.9,15.9,18.4,,,,0.0,,Grates Cove,10818
2006-08-23,22.4,15.3,18.9,,,,0.0,,Grates Cove,10818
2006-08-24,20.1,14.3,17.2,,,,0.0,,Grates Cove,10818
2006-08-25,19.0,13.2,16.1,,,,0.0,,Grates Cove,10818
2006-08-26,16.9,12.7,14.8,,,,0.0,,Grates Cove,10818
2006-08-27,12.2,11.6,11.9,,,,0.0,,Grates Cove,10818
2006-08-28,12.9,10.8,11.9,,,,0.0,,Grates Cove,10818
2006-08-29,16.9,9.8,13.4,,,,0.0,,Grates Cove,10818
2006-08-30,14.7,11.2,13.0,,,,0.0,,Grates Cove,10818
2006-08-31,13.1,11.4,12.3,,,,0.0,,Grates Cove,10818
2006-09-01,12.0,10.2,11.1,,,,0.0,,Grates Cove,10818
2006-09-02,13.9,9.1,11.5,,,,0.0,,Grates Cove,10818
2006-09-03,22.6,11.3,17.0,,,,0.0,,Grates Cove,10818
2006-09-04,21.6,15.0,18.3,,,,0.0,,Grates Cove,10818
2006-09-05,17.2,13.6,15.4,,,,0.0,,Grates Cove,10818
2006-09-06,17.0,13.1,15.1,,,,0.0,,Grates Cove,10818
2006-09-07,15.2,12.6,13.9,,,,0.0,,Grates Cove,10818
2006-09-08,19.2,11.3,15.3,,,,0.0,,Grates Cove,10818
2006-09-09,20.5,13.8,17.2,,,,0.0,,Grates Cove,10818
2006-09-10,18.5,15.2,16.9,,,,0.0,,Grates Cove,10818
2006-09-11,12.5,9.4,11.0,,,,0.0,,Grates Cove,10818
2006-09-12,15.8,9.0,12.4,,,,0.0,,Grates Cove,10818
2006-09-13,14.6,10.6,12.6,,,,0.0,,Grates Cove,10818
2006-09-14,19.3,11.4,15.4,,,,0.0,,Grates Cove,10818
2006-09-15,19.9,15.0,17.5,,,,0.0,,Grates Cove,10818
2006-09-16,15.5,13.0,14.3,,,,0.0,,Grates Cove,10818
2006-09-17,15.7,8.0,11.9,,,,0.0,,Grates Cove,10818
2006-09-18,10.1,8.5,9.3,,,,0.0,,Grates Cove,10818
2006-09-19,12.9,9.1,11.0,,,,0.0,,Grates Cove,10818
2006-09-20,19.6,9.7,14.7,,,,0.0,,Grates Cove,10818
2006-09-21,20.3,16.2,18.3,,,,0.0,,Grates Cove,10818
2006-09-22,15.5,12.3,13.9,,,,0.0,,Grates Cove,10818
2006-09-23,15.0,9.3,12.2,,,,0.0,,Grates Cove,10818
2006-09-24,16.8,10.2,13.5,,,,0.0,,Grates Cove,10818
2006-09-25,16.8,11.9,14.4,,,,0.0,,Grates Cove,10818
2006-09-26,15.8,10.8,13.3,,,,0.0,,Grates Cove,10818
2006-09-27,15.9,10.9,13.4,,,,0.0,,Grates Cove,10818
2006-09-28,14.3,10.2,12.3,,,,0.0,,Grates Cove,10818
2006-09-29,15.0,8.8,11.9,,,,0.0,,Grates Cove,10818
2006-09-30,17.4,11.2,14.3,,,,0.0,,Grates Cove,10818
2006-10-01,13.5,10.5,12.0,,,,0.0,,Grates Cove,10818
2006-10-02,12.9,10.1,11.5,,,,0.0,,Grates Cove,10818
2006-10-03,13.7,11.0,12.4,,,,0.0,,Grates Cove,10818
2006-10-04,14.7,10.9,12.8,,,,0.0,,Grates Cove,10818
2006-10-05,17.2,10.6,13.9,,,,0.0,,Grates Cove,10818
2006-10-06,9.8,7.4,8.6,,,,0.0,,Grates Cove,10818
2006-10-07,12.8,6.0,9.4,,,,0.0,,Grates Cove,10818
2006-10-08,12.9,9.9,11.4,,,,0.0,,Grates Cove,10818
2006-10-09,14.2,7.8,11.0,,,,0.0,,Grates Cove,10818
2006-10-10,14.4,11.5,13.0,,,,0.0,,Grates Cove,10818
2006-10-11,9.5,5.7,7.6,,,,0.0,,Grates Cove,10818
2006-10-12,10.9,6.4,8.7,,,,0.0,,Grates Cove,10818
2006-10-13,15.7,7.0,11.4,,,,0.0,,Grates Cove,10818
2006-10-14,17.9,10.6,14.3,,,,0.0,,Grates Cove,10818
2006-10-15,15.3,10.6,13.0,,,,0.0,,Grates Cove,10818
2006-10-16,10.5,9.3,9.9,,,,0.0,,Grates Cove,10818
2006-10-17,10.4,7.2,8.8,,,,0.0,,Grates Cove,10818
2006-10-18,10.2,4.6,7.4,,,,0.0,,Grates Cove,10818
2006-10-19,8.2,5.6,6.9,,,,0.0,,Grates Cove,10818
2006-10-20,9.2,5.3,7.3,,,,0.0,,Grates Cove,10818
2006-10-21,9.3,7.5,8.4,,,,0.0,,Grates Cove,10818
2006-10-22,9.2,6.6,7.9,,,,0.0,,Grates Cove,10818
2006-10-23,9.9,7.2,8.6,,,,0.0,,Grates Cove,10818
2006-10-24,12.5,9.1,10.8,,,,0.0,,Grates Cove,10818
2006-10-25,9.4,7.8,8.6,,,,0.0,,Grates Cove,10818
2006-10-26,9.0,6.7,7.9,,,,0.0,,Grates Cove,10818
2006-10-27,7.1,5.3,6.2,,,,0.0,,Grates Cove,10818
2006-10-28,6.3,5.1,5.7,,,,0.0,,Grates Cove,10818
2006-10-29,11.1,1.6,6.4,,,,0.0,,Grates Cove,10818
2006-10-30,10.7,5.7,8.2,,,,0.0,,Grates Cove,10818
2006-10-31,7.7,4.7,6.2,,,,0.0,,Grates Cove,10818
2006-11-01,9.3,4.9,7.1,,,,0.0,,Grates Cove,10818
2006-11-02,15.9,5.9,10.9,,,,0.0,,Grates Cove,10818
2006-11-03,16.0,8.9,12.5,,,,0.0,,Grates Cove,10818
2006-11-04,5.9,2.9,4.4,,,,0.0,,Grates Cove,10818
2006-11-05,5.7,2.6,4.2,,,,0.0,,Grates Cove,10818
2006-11-06,4.8,2.2,3.5,,,,0.0,,Grates Cove,10818
2006-11-07,6.2,0.0,3.1,,,,0.0,,Grates Cove,10818
2006-11-08,9.0,0.1,4.6,,,,0.0,,Grates Cove,10818
2006-11-09,10.3,4.3,7.3,,,,0.0,,Grates Cove,10818
2006-11-10,14.3,6.9,10.6,,,,0.0,,Grates Cove,10818
2006-11-11,9.1,6.6,7.9,,,,0.0,,Grates Cove,10818
2006-11-12,7.7,2.9,5.3,,,,0.0,,Grates Cove,10818
2006-11-13,2.8,1.7,2.3,,,,0.0,,Grates Cove,10818
2006-11-14,7.7,1.1,4.4,,,,0.0,,Grates Cove,10818
2006-11-15,13.3,3.0,8.2,,,,0.0,,Grates Cove,10818
2006-11-16,13.0,9.9,11.5,,,,0.0,,Grates Cove,10818
2006-11-17,15.1,8.9,12.0,,,,0.0,,Grates Cove,10818
2006-11-18,15.4,12.2,13.8,,,,0.0,,Grates Cove,10818
2006-11-19,14.7,8.3,11.5,,,,0.0,,Grates Cove,10818
2006-11-20,14.9,7.3,11.1,,,,0.0,,Grates Cove,10818
2006-11-21,7.5,5.6,6.6,,,,0.0,,Grates Cove,10818
2006-11-22,5.2,1.2,3.2,,,,0.0,,Grates Cove,10818
2006-11-23,5.8,-0.3,2.8,,,,0.0,,Grates Cove,10818
2006-11-24,7.7,4.0,5.9,,,,0.0,,Grates Cove,10818
2006-11-25,1.4,-0.5,0.5,,,,0.0,,Grates Cove,10818
2006-11-26,5.7,-0.5,2.6,,,,0.0,,Grates Cove,10818
2006-11-27,6.1,3.4,4.8,,,,0.0,,Grates Cove,10818
2006-11-28,0.1,-0.4,-0.2,,,,0.0,,Grates Cove,10818
2006-11-29,-1.4,-3.7,-2.6,,,,0.0,,Grates Cove,10818
2006-11-30,9.9,-5.3,2.3,,,,0.0,,Grates Cove,10818
2006-12-01,9.1,0.2,4.7,,,,,,Grates Cove,10818
2006-12-02,2.6,-3.0,-0.2,,,,,,Grates Cove,10818
2006-12-03,0.7,-0.2,0.3,,,,,,Grates Cove,10818
2006-12-04,2.0,-2.9,-0.5,,,,,,Grates Cove,10818
2006-12-05,0.7,-0.5,0.1,,,,,,Grates Cove,10818
2006-12-06,-0.8,-4.7,-2.8,,,,,,Grates Cove,10818
2006-12-07,7.1,-5.0,1.1,,,,,,Grates Cove,10818
2006-12-08,10.6,2.2,6.4,,,,,,Grates Cove,10818
2006-12-09,-1.6,-5.7,-3.7,,,,,,Grates Cove,10818
2006-12-10,5.3,-5.3,0.0,,,,,,Grates Cove,10818
2006-12-11,3.9,1.6,2.8,,,,,,Grates Cove,10818
2006-12-12,-1.7,-6.2,-4.0,,,,,,Grates Cove,10818
2006-12-13,3.9,-5.2,-0.7,,,,,,Grates Cove,10818
2006-12-14,8.3,0.1,4.2,,,,,,Grates Cove,10818
2006-12-15,6.4,4.6,5.5,,,,,,Grates Cove,10818
2006-12-16,8.8,2.9,5.9,,,,,,Grates Cove,10818
2006-12-17,4.6,2.8,3.7,,,,,,Grates Cove,10818
2006-12-18,4.2,1.2,2.7,,,,,,Grates Cove,10818
2006-12-19,-0.9,-4.3,-2.6,,,,,,Grates Cove,10818
2006-12-20,-1.0,-4.0,-2.5,,,,,,Grates Cove,10818
2006-12-21,1.6,-4.6,-1.5,,,,,,Grates Cove,10818
2006-12-22,-0.4,-3.7,-2.1,,,,,,Grates Cove,10818
2006-12-23,1.6,-5.3,-1.9,,,,,,Grates Cove,10818
2006-12-24,5.8,-1.8,2.0,,,,,,Grates Cove,10818
2006-12-25,3.3,1.4,2.4,,,,,,Grates Cove,10818
2006-12-26,1.6,-0.8,0.4,,,,,,Grates Cove,10818
2006-12-27,-0.1,-1.3,-0.7,,,,,,Grates Cove,10818
2006-12-28,-4.6,-7.3,-6.0,,,,,,Grates Cove,10818
2006-12-29,-7.3,-8.9,-8.1,,,,,,Grates Cove,10818
2006-12-30,-3.1,-10.1,-6.6,,,,,,Grates Cove,10818
2006-12-31,-1.2,-6.8,-4.0,,,,,,Grates Cove,10818
